# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-3841: folate transformations II|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	3.134e-05	0	0	0
PWY-4041: &gamma;-glutamyl cycle	0	0	0	0	0	0	0	0	0	0	0	6.77554e-05
PWY-4242: pantothenate and coenzyme A biosynthesis III	0.000364016	0	0	0.000138925	0.000379325	0.000400589	0.000171977	0.000321002	0.000121342	0.000354008	9.72847e-05	0.00015965
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000253661	0	0	0	0	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000168565	0	0	0	8.39621e-05	0	0	0	0	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.00010779	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000103384	0	0	0	0	0	0
PWY-4242: pantothenate and coenzyme A biosynthesis III|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.56284e-05
PWY-4981: L-proline biosynthesis II (from arginine)	0	0	0	0	0	0	0	0.000118684	0.000304115	4.21867e-05	4.94577e-05	3.84912e-05
PWY-5005: biotin biosynthesis II	0	0	0	4.44988e-05	0	0	0	0	0	0	0	9.18307e-05
PWY-5030: L-histidine degradation III	0.000138965	0	0	1.85022e-05	0	4.43341e-05	0	0	7.363e-05	0	4.53163e-05	0.00011855
PWY-5030: L-histidine degradation III|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000129537	0	0	0	0	0	0	0	0	0	0	0
PWY-5083: NAD/NADH phosphorylation and dephosphorylation	0	0	0	0	0	0	0	0	7.39988e-05	0	0.000274773	4.77782e-05
PWY-5097: L-lysine biosynthesis VI	0.000291904	0	0	0.000482963	0.000155596	0	9.32583e-05	0.000264269	0.000410016	0.000497932	0.000596136	0.000346882
PWY-5097: L-lysine biosynthesis VI|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000113855	0	0
PWY-5097: L-lysine biosynthesis VI|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	7.04364e-05	0	0	0	0	0	0	0.000245087	0
PWY-5097: L-lysine biosynthesis VI|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.19764e-05	0	0	0	0	9.1717e-05	3.78374e-05	4.47932e-05	0
PWY-5097: L-lysine biosynthesis VI|g__Neisseria.s__Neisseria_subflava	0	0	0	5.18015e-05	0	0	0	0	8.29168e-05	0	0	0
PWY-5097: L-lysine biosynthesis VI|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	4.26749e-05	0
PWY-5100: pyruvate fermentation to acetate and lactate II	0.000577602	0	0.0003496	6.42419e-05	4.74319e-05	0.000388532	0.000338825	0	0.000305435	0.00035884	0.000542262	0.000251625
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	8.83444e-05	0	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	2.34603e-05	0	0	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	4.16666e-05	0	0	0
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000223477	0	0	7.13108e-05	0	3.58642e-05
PWY-5100: pyruvate fermentation to acetate and lactate II|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000120323	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III	0.000574536	0.000261939	0.000598723	0.000630944	0.00074899	0.000333867	0.000345916	0.000300002	0.000408596	0.000480644	0.000659842	0.000309018
PWY-5103: L-isoleucine biosynthesis III|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	2.77837e-05	0	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000509309	0	0.000190898	0	0.000403844	0	5.27323e-05	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0.000177993	0	0	0	3.20362e-05	0	5.06609e-05	1.82621e-05	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.6733e-05	0	0	0	0	1.89673e-05	1.94949e-05	2.97958e-05	0
PWY-5103: L-isoleucine biosynthesis III|g__Sphingomonas.s__Sphingomonas_melonis	0	0.000179688	0	0	0	0	0	0	0	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	3.59337e-05	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	5.70293e-05	0	0	0
PWY-5103: L-isoleucine biosynthesis III|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	3.83348e-05	0	0	0.000204603	0	0	3.97319e-05	3.85038e-05	4.4863e-05
PWY-5154: L-arginine biosynthesis III (via N-acetyl-L-citrulline)	0	0	0	0.000142074	0	0	0	0	0	0.0003214	6.96516e-05	0
PWY-5173: superpathway of acetyl-CoA biosynthesis	0	0	0	0	0.000170521	0	5.47614e-05	5.05108e-05	0	4.53738e-05	0	4.50344e-05
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Capnocytophaga.s__Capnocytophaga_gingivalis	0	0	0	0	0	0	3.72376e-05	0	0	0	0	0
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	1.37499e-05	0	0
PWY-5173: superpathway of acetyl-CoA biosynthesis|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	2.24957e-05
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	0.000489472	0	0.000272293	0.000514513	0.000478267	0.000242128	0	0.000288542	0.000288633	0.000528626	0.000618083	0.000196534
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000164689	0	0	0	0	0	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00034404	0	0	0	0.000185589	0	0	0	0	0	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000111409	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	4.78535e-05	0	4.62171e-05	0	0	0	0	0.000260501	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.69815e-05	0	0	0	0	4.23076e-05	2.36227e-05	3.21253e-05	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Neisseria.s__Neisseria_subflava	0	0	0	9.45675e-05	0	0	0	0	6.17872e-05	5.59408e-05	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	3.42768e-05	0	8.01899e-05	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000122585	0	0	0	0	0	0
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)|g__Veillonella.s__Veillonella_parvula	0	0	0	2.85885e-05	0	0	0	0	0	0	2.20555e-05	5.46819e-05
PWY-5189: tetrapyrrole biosynthesis II (from glycine)	0	0	0.0002071	0.000308582	0.000167194	0.000191445	0	0.000202337	0.000188281	0.000266543	0.000145172	0.000108707
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000150237	0	0	0	0	0	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000103052	0	0	0	0	3.96211e-05	7.85518e-05	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.13566e-05	0	0	0	0	0	2.29118e-05	0	0
PWY-5189: tetrapyrrole biosynthesis II (from glycine)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	2.18058e-05	0	6.21813e-05	0
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0	0	0	0.00014412	0	0	0	0	0	0.00015655	0	0
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	0	0	0	0.000208033	0	0.000126908	0	0.000135259	0.000188064	0.000198798	0.000233905	0.000229062
PWY-5367: petroselinate biosynthesis	0	0	0	0	0	0	0	0	8.38635e-05	0	0	0
PWY-5384: sucrose degradation IV (sucrose phosphorylase)	0	0	0	0	0	0	0	0	6.1227e-05	0	0	3.01021e-05
PWY-5384: sucrose degradation IV (sucrose phosphorylase)|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	4.53838e-05	0	0	0
PWY-5484: glycolysis II (from fructose 6-phosphate)	9.83495e-05	0	0.000365575	0.000312064	0.000329653	0.000264817	0	0.000110696	0.000325375	0.000310553	0.000186865	0.000211638
PWY-5659: GDP-mannose biosynthesis	0.000368961	0	0	0.000114356	0.000129985	6.27374e-05	9.05323e-05	8.83689e-05	0.000115786	7.78738e-05	0	0.000183929
PWY-5667: CDP-diacylglycerol biosynthesis I	0	0	0	0.000361066	8.95987e-05	0.00018071	0.000265962	0	0.00034681	0.000842861	0.00067414	0.000262106
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Campylobacter.s__Campylobacter_showae	0	0	0	0	7.18058e-05	0	0	0	0	0	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	6.71059e-05	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000171114	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.53327e-05	0	0	0	0	0	5.50554e-05	0.000457686	3.98983e-05
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	2.85524e-05	0	0	0	0	5.04511e-05	7.02817e-05	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	6.66255e-05	0	0	0	0	6.65377e-05	0.00013053	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	3.80131e-05
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.56548e-05	0	0	0
PWY-5667: CDP-diacylglycerol biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000119217	0	0	4.58816e-05	0	0
PWY-5686: UMP biosynthesis	0.000710928	0.000138839	0.000336319	0.000509621	0.000278899	0.000445376	0.000494597	0.000418016	0.000477422	0.000468413	0.000471616	0.000325179
PWY-5686: UMP biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000357748	0	0.000177242	0	0.000126392	0	0	0	0	0	0	0
PWY-5686: UMP biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	0.000121039	0	0
PWY-5686: UMP biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.59962e-05	0	0	0	0	0.000110817	5.05514e-05	9.34796e-05	0
PWY-5686: UMP biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	5.20816e-05	0	0	0	0	4.8214e-05	0	0	0
PWY-5686: UMP biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.00016061	0
PWY-5686: UMP biosynthesis|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	5.02015e-05	0	0	0
PWY-5686: UMP biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000217184	0	0	0	0	3.93115e-05
PWY-5686: UMP biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	6.75021e-05	0	0	0	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation	0.000241927	0	0.000207082	0.000517466	0.000283167	0.000383973	0.000230547	0.000364861	0.000523021	0.000657802	0.000489487	0.000401272
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000116448	0	0	0	0	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	1.85845e-05	0	0	0	0	0	7.26495e-05	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0.000130021	0	8.14542e-05	0	0	0	7.17275e-05	0.000266118	3.43972e-05
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Haemophilus.s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	4.12227e-05	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Porphyromonas.s__Porphyromonas_endodontalis	0	0	0	0	0	0	0	0	0	0	0	2.50916e-05
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Streptococcus.s__Streptococcus_gordonii	0	0	0	0	0	0	0	9.11317e-05	0	0	0	0
PWY-5695: urate biosynthesis/inosine 5'-phosphate degradation|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.51009e-05	0	0	0
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	0	9.42323e-05	0	4.69952e-05	0	0.000209597	0	0	0	0.000187632	0	4.29506e-05
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	3.27341e-05	0	0	0	0	0	0.000103259	0	0
PWY-5791: 1,4-dihydroxy-2-naphthoate biosynthesis II (plants)|g__Haemophilus.s__Haemophilus_sputorum	0	8.28207e-05	0	0	0	0	0	0	0	0	0	0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I	0	9.42323e-05	0	4.69952e-05	0	0.000209597	0	0	0	0.000187632	0	4.29506e-05
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	3.27341e-05	0	0	0	0	0	0.000103259	0	0
PWY-5837: 1,4-dihydroxy-2-naphthoate biosynthesis I|g__Haemophilus.s__Haemophilus_sputorum	0	8.28207e-05	0	0	0	0	0	0	0	0	0	0
PWY-5838: superpathway of menaquinol-8 biosynthesis I	0	0	0	0	0	0	0	0	0	0	0	0.000101246
PWY-5840: superpathway of menaquinol-7 biosynthesis	0	0	0	0	0	0.000220321	0	0	0	0	0	0.000101243
PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis	0	0	0	0	0	0	0	0	0	0	0	7.23547e-05
PWY-5897: superpathway of menaquinol-11 biosynthesis	0	8.40799e-05	0	0.000103725	0	0.000332557	0	0	0	0.000243939	0	0.000105779
PWY-5898: superpathway of menaquinol-12 biosynthesis	0	8.40799e-05	0	0.000103725	0	0.000332557	0	0	0	0.000243939	0	0.000105779
PWY-5899: superpathway of menaquinol-13 biosynthesis	0	8.40799e-05	0	0.000103725	0	0.000332557	0	0	0	0.000243939	0	0.000105779
PWY-5913: TCA cycle VI (obligate autotrophs)	0	0	0	0.000238497	0	0	0	0	0.00021541	0.000188725	8.72602e-05	0
PWY-5918: superpathay of heme biosynthesis from glutamate	0	0	0.000209022	0.000302643	0.000230415	0.000220037	0	0	0.00021322	0.000383928	0.000226169	0.000116656
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000161115	0	0	0	0	0	0	0
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.96175e-05	0	0	0	0	3.92534e-05	2.4804e-05	0	0
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Neisseria.s__Neisseria_subflava	0	0	0	7.84753e-05	0	0	0	0	0	3.90394e-05	0	0
PWY-5920: superpathway of heme biosynthesis from glycine	0	0	0.000163589	0.000212836	0	0	0	0	0	0.000277467	0	6.20431e-05
PWY-5971: palmitate biosynthesis II (bacteria and plants)	0	0	0	0	0	0	0	0	0.000205356	0	0	0
PWY-5973: cis-vaccenate biosynthesis	0.000334907	0	0	0.000366661	0.000368396	0.000529215	0.000106207	0.000185137	0.000188442	0.000364267	0.000124367	0.000314243
PWY-5973: cis-vaccenate biosynthesis|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.29781e-05
PWY-5973: cis-vaccenate biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.37504e-05	0	0	0	0	3.13839e-05	0.0001173	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	7.4149e-05	4.78864e-05	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00034227	0	0	0	0	0	0
PWY-5989: stearate biosynthesis II (bacteria and plants)	0	9.78409e-05	0	0.000209497	6.25707e-05	0.000297993	0	0	9.77905e-05	0.000208719	0.000137401	0.000205016
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I	0.00071181	0.000173766	0.000127307	0.000380957	0.000284115	0.000337555	0.000247379	0.000388481	0.000355078	0.000377462	0.0006785	0.000357357
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Campylobacter.s__Campylobacter_showae	5.04848e-05	0	0	0	4.18296e-05	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	0.000104902	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000260432	0	0	0	0.00013845	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Gemella.s__Gemella_morbillorum	7.49985e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	7.48244e-05	0	0	0	0	3.55817e-05	0	0.000212644	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Haemophilus.s__Haemophilus_sputorum	0	6.03857e-05	0	0	0	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.96038e-05	0	0	0	0	0	1.49441e-05	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	5.25959e-05	0	0	0	0	0	0	0.000172577	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	9.38112e-05	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.86413e-05	0	0	0	0	2.83035e-05	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000216404	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.2109e-05	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	6.84781e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II	0.000713295	0.000233093	0.000114279	0.000355717	0.000246273	0.00032554	0.000234233	0.000358913	0.000318437	0.000340601	0.000727887	0.000361196
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	7.10661e-05	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Campylobacter.s__Campylobacter_showae	6.27653e-05	0	0	0	3.57557e-05	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	9.77496e-05	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eikenella.s__Eikenella_corrodens	2.91258e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000243883	0	0	0	0.000119019	0	0	0	0	0	0	3.05403e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	1.70041e-05	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	3.96572e-05	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Gemella.s__Gemella_morbillorum	7.1769e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	5.53456e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	9.42188e-05	0	0	0	0	3.125e-05	0	0.000195847	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	2.57122e-05	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_sputorum	0	5.42872e-05	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.69252e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.61454e-05	0	0	0	0	0	1.40716e-05	3.99231e-05	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Rothia.s__Rothia_mucilaginosa	0	0	0	5.12913e-05	0	0	0	0	3.88808e-05	0	0.000218624	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	8.22173e-05	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.569e-05	0	5.78566e-05	0	5.4083e-05	2.36727e-05	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Treponema.s__Treponema_denticola	0	0	0	0	0	0	0	0	0	0	0	2.0598e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000222165	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.16346e-05	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	8.81005e-05
PWY-6123: inosine-5'-phosphate biosynthesis I	0.000458404	0	0.000246978	0.0003665	0.000214974	0.000310455	0.000424277	8.55988e-05	0.000470857	0.000320169	0.000702189	0.000277541
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	1.75105e-05
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	1.3771e-05
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.6129e-05	0	0.000111799	0	5.832e-05	4.97077e-05	0	0.000287428	0
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000112014	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	3.56406e-05	0	0	0	0	1.85407e-05	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II	0.000454852	0	0.000253093	0.000375868	0.000245932	0.000273817	0.000105728	7.59562e-05	0.000447293	0.000255938	0.00067528	0.000231483
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00036682	0	5.28703e-05	0	0.000175459	0	0	0	0	0	0	4.7001e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	3.51182e-05	0	0	0	0	3.04429e-05	2.99848e-05	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.00006e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	1.55928e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.75044e-05	0	0.00010432	0	5.53437e-05	6.65809e-05	0	0.000292572	4.16428e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.2326e-05	0	0	0	0	4.59824e-05	3.67164e-05	8.5849e-05	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_meningitidis	0	0	0	0	0	0	0	0	6.13729e-05	5.5874e-05	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	4.38604e-05	0	0	0	0	6.46914e-05	3.05178e-05	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	7.38048e-05	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	3.18344e-05	0	0	0	0	1.57334e-05	0	0	0
