# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.96175e-05	0	0	0	0	3.92534e-05	2.4804e-05	0	0
PWY-5918: superpathay of heme biosynthesis from glutamate|g__Neisseria.s__Neisseria_subflava	0	0	0	7.84753e-05	0	0	0	0	0	3.90394e-05	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	3.29781e-05
PWY-5973: cis-vaccenate biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.37504e-05	0	0	0	0	3.13839e-05	0.0001173	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	7.4149e-05	4.78864e-05	0	0
PWY-5973: cis-vaccenate biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00034227	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Campylobacter.s__Campylobacter_showae	5.04848e-05	0	0	0	4.18296e-05	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	0.000104902	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000260432	0	0	0	0.00013845	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Gemella.s__Gemella_morbillorum	7.49985e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	7.48244e-05	0	0	0	0	3.55817e-05	0	0.000212644	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Haemophilus.s__Haemophilus_sputorum	0	6.03857e-05	0	0	0	0	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.96038e-05	0	0	0	0	0	1.49441e-05	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	5.25959e-05	0	0	0	0	0	0	0.000172577	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	9.38112e-05	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.86413e-05	0	0	0	0	2.83035e-05	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000216404	0	0	0	0	0	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.2109e-05	0
PWY-6121: 5-aminoimidazole ribonucleotide biosynthesis I|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	6.84781e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	7.10661e-05	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Campylobacter.s__Campylobacter_showae	6.27653e-05	0	0	0	3.57557e-05	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	9.77496e-05	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Eikenella.s__Eikenella_corrodens	2.91258e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000243883	0	0	0	0.000119019	0	0	0	0	0	0	3.05403e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	1.70041e-05	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	3.96572e-05	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Gemella.s__Gemella_morbillorum	7.1769e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	5.53456e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	9.42188e-05	0	0	0	0	3.125e-05	0	0.000195847	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	2.57122e-05	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Haemophilus.s__Haemophilus_sputorum	0	5.42872e-05	0	0	0	0	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.69252e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.61454e-05	0	0	0	0	0	1.40716e-05	3.99231e-05	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Rothia.s__Rothia_mucilaginosa	0	0	0	5.12913e-05	0	0	0	0	3.88808e-05	0	0.000218624	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	8.22173e-05	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.569e-05	0	5.78566e-05	0	5.4083e-05	2.36727e-05	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Treponema.s__Treponema_denticola	0	0	0	0	0	0	0	0	0	0	0	2.0598e-05
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000222165	0	0	0	0	0	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.16346e-05	0
PWY-6122: 5-aminoimidazole ribonucleotide biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	8.81005e-05
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	1.75105e-05
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	1.3771e-05
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.6129e-05	0	0.000111799	0	5.832e-05	4.97077e-05	0	0.000287428	0
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000112014	0	0	0	0	0
PWY-6123: inosine-5'-phosphate biosynthesis I|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	3.56406e-05	0	0	0	0	1.85407e-05	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0.00036682	0	5.28703e-05	0	0.000175459	0	0	0	0	0	0	4.7001e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	3.51182e-05	0	0	0	0	3.04429e-05	2.99848e-05	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.00006e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	1.55928e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.75044e-05	0	0.00010432	0	5.53437e-05	6.65809e-05	0	0.000292572	4.16428e-05
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	8.2326e-05	0	0	0	0	4.59824e-05	3.67164e-05	8.5849e-05	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_meningitidis	0	0	0	0	0	0	0	0	6.13729e-05	5.5874e-05	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	4.38604e-05	0	0	0	0	6.46914e-05	3.05178e-05	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	7.38048e-05	0	0	0	0	0
PWY-6124: inosine-5'-phosphate biosynthesis II|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	3.18344e-05	0	0	0	0	1.57334e-05	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000124892	0	0	0	0	0	0	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0.000103223	0	8.56217e-05	0	0	0	0	7.73114e-05	4.85853e-05	0.000254465	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000181409	0	0	9.22284e-05	2.33604e-05	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	4.09869e-05	0
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	2.47516e-05	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Gemella.s__Gemella_haemolysans	0	0	0	6.85934e-05	0	0	0	0	0	0.00011769	0	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.50416e-05
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	6.17206e-05	0	0.000118359	0	0	0	0	9.31624e-05	3.16711e-05	0.000269574	0
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.00017328	0	0	9.15164e-05	3.69775e-05	5.84947e-05
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	3.87136e-05	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000168186	0	0	0	0	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	7.98328e-05	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	4.51868e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Haemophilus.s__Haemophilus_influenzae	0	0	0	0	0	0	0	0	0	0	0	2.77822e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Prevotella.s__Candidatus_Prevotella_conceptionensis	0	0	0	0	0	0	0	0	0	0	0	7.06227e-05
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00018704	0	0	0	0	0	0
PWY-6147: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000132526	0	0	6.19528e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000235343	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000351359	0	0	0	0.000155069	0	5.58708e-05	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	5.87682e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Gemella.s__Gemella_haemolysans	0	0	0	0.00014423	0	0	0	0	0	0.000123201	0	2.75522e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Gemella.s__Gemella_sanguinis	0	0	0	0	0	0	0	0	0.000102227	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Granulicatella.s__Granulicatella_elegans	0	0	0	0	6.66114e-05	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	4.8476e-05	0	0	0	0	0	9.65934e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	6.42097e-05	0	0.000101347	0	0	0	4.7578e-05	0.000280584	5.06172e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	4.0781e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Haemophilus.s__Haemophilus_sputorum	0	7.64979e-05	0	0	0	0	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	3.27238e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Leptotrichia.s__Leptotrichia_wadei	0	0	0	0	0	4.9433e-05	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000404865	0	0	0	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Rothia.s__Rothia_mucilaginosa	0	0	0	1.79189e-05	0	0	0	0	0	0	0.000226477	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	2.76051e-05	0	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000120315	0	0	7.82895e-05	0	5.5482e-05
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	0	0	6.36792e-05	0	0
PWY-6151: S-adenosyl-L-methionine cycle I|g__Streptococcus.s__Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	1.75893e-05
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000151182	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000386514	0	0	0	8.68394e-05	0	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	6.33676e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	7.83075e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	6.03756e-05	6.96254e-05	0.000210335	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.70112e-05	0	0	0	0	8.21821e-05	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Neisseria.s__Neisseria_subflava	0	0	0	8.50128e-05	0	0	0	0	5.77303e-05	7.97963e-05	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000186804	0	0	0	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000101143	0	0	0
PWY-6163: chorismate biosynthesis from 3-dehydroquinate|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000133204	0	0	6.86995e-05	3.51561e-05	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Granulicatella.s__Granulicatella_adiacens	0	0	0	0	0	0	0	0	2.72883e-05	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	3.51313e-05	0	0	0	0	0	0.000166716	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Haemophilus.s__Haemophilus_sputorum	0	9.41463e-05	0	0	0	0	0	0	0	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	6.80117e-05	0	0	0
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	0.000194507	0	0	4.46766e-05	0	5.60897e-05
PWY-621: sucrose degradation III (sucrose invertase)|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	0	0	0	0	7.30337e-05	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Actinomyces.s__Actinomyces_odontolyticus	0	0	0	0	0	0	0	0	0	0	7.10661e-05	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Campylobacter.s__Campylobacter_showae	6.27653e-05	0	0	0	3.57557e-05	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Corynebacterium.s__Corynebacterium_matruchotii	0	0	0	0	0	0	0	9.77496e-05	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Eikenella.s__Eikenella_corrodens	2.91258e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000243883	0	0	0	0.000119019	0	0	0	0	0	0	3.05403e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	1.70041e-05	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	3.96572e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Gemella.s__Gemella_morbillorum	7.1769e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	5.53456e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	9.42188e-05	0	0	0	0	3.125e-05	0	0.000195847	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_paraphrohaemolyticus	0	0	0	0	0	0	0	0	0	2.57122e-05	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Haemophilus.s__Haemophilus_sputorum	0	5.42872e-05	0	0	0	0	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Leptotrichia.s__Leptotrichia_buccalis	0	0	0	0	0	0	0	0	0	0	0	1.69252e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.61454e-05	0	0	0	0	0	1.40716e-05	3.99231e-05	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	5.12913e-05	0	0	0	0	3.88808e-05	0	0.000218624	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	0	0	0	8.22173e-05	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Streptococcus.s__Streptococcus_parasanguinis	0	0	0	4.569e-05	0	5.78566e-05	0	5.4083e-05	2.36727e-05	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Treponema.s__Treponema_denticola	0	0	0	0	0	0	0	0	0	0	0	2.0598e-05
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000222165	0	0	0	0	0	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_dispar	0	0	0	0	0	0	0	0	0	0	5.16346e-05	0
PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	8.81005e-05
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000391026	0	0	0	0	0	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Capnocytophaga.s__Capnocytophaga_granulosa	0	0	0	0	0	0	0	0	0	0	0	2.96347e-05
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Neisseria.s__Neisseria_flavescens	0	0	0	9.5095e-05	0	0	0	0	3.49698e-05	9.0114e-05	0	0
PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	6.45994e-05	5.27254e-05	0	0
PWY-6317: galactose degradation I (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_nucleatum	0	0	0	0	0	0	0	0	0	0	0	3.41627e-05
PWY-6317: galactose degradation I (Leloir pathway)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.83776e-05
PWY-6317: galactose degradation I (Leloir pathway)|g__Haemophilus.s__Haemophilus_sputorum	0	6.27145e-05	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Fusobacterium.s__Fusobacterium_nucleatum	5.14033e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.12723e-05
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.84471e-05	0	0	0	0	3.92361e-05	0	3.36397e-05	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Neisseria.s__Neisseria_subflava	0	0	0	5.7149e-05	0	0	0	0	0	4.81138e-05	0	0
PWY-6385: peptidoglycan biosynthesis III (mycobacteria)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	6.134e-05	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	5.03021e-05	0	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Fusobacterium.s__Fusobacterium_periodonticum	0	0	0	0	0	0	0	0	0	7.48792e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Gemella.s__Gemella_haemolysans	0	0	0	0	0	0	0	0	0	5.48206e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_haemolyticus	0	0	0	0	0	0	0	0	0	0	0	2.19346e-05
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000144925	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	8.64729e-05	0	0	0	0	0	0	0.000172956	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Haemophilus.s__Haemophilus_sputorum	0	0.000126946	0	0	0	0	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Neisseria.s__Neisseria_flavescens	0	0	0	5.10277e-05	0	0	0	0	7.08034e-05	0	3.25807e-05	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Neisseria.s__Neisseria_subflava	0	0	0	7.10384e-05	0	0	0	0	0	5.9834e-05	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000342615	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	9.12922e-05	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	0	0	3.70074e-05	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	7.83999e-05	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Streptococcus.s__Streptococcus_mitis_oralis_pneumoniae	0	0	0	3.12193e-05	0	0	0.000182437	0	0	6.84125e-05	0	5.37233e-05
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000139109	0	0	0	0	0	0
PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)|g__Veillonella.s__Veillonella_parvula	0	0	0	0	0	0	0	0	0	0	0	3.70112e-05
