pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
Toluene degradation [PATH:ko00623]	0.0	0.0	0.0	0.0	0.0	224.29	0.0	0.0	0.0	0.0	401.151	0.0
Transcription	1829.161	272.7384	1126.4501	1869.4843	1386.9633	971.3211	1635.4716	34.5945	772.5607	2211.3873000000003	916.6161	1773.0779000000002
Transcription factors [BR:ko03000]	14881.185800000005	9528.3576	4859.981500000001	17826.0703	20450.8318	14875.787000000002	6128.148200000001	3048.2807	12679.147459999998	21935.92	21264.91768	14822.543299999998
Transcription machinery [BR:ko03021]	13101.272200000001	4071.2149	4645.51366	16800.02102	8458.583399999998	12103.357800000002	11973.441200000001	4007.6895999999992	11368.510619999997	13419.58707	13284.57691	18776.176400000004
Transfer RNA biogenesis [BR:ko03016]	27463.23780000001	26723.430399999994	38141.0466	51498.48022	32172.536500000013	33887.085695	33315.27760000001	15590.022799999995	51744.963050000006	50362.39395	51980.81496	74763.5867
Translation factors [BR:ko03012]	11151.9819	2268.00318	3083.1557999999995	9631.75676	12086.5277	10995.863930000003	7685.0383	2544.240599999999	8678.0205	10355.07433	9941.149880000003	11237.734500000002
Transport	9988.0449	755.3668899999999	4614.375900000001	6012.315199999999	15267.576600000002	5662.7137	3305.0904	1847.1562000000001	9246.299599999998	9207.9252	8894.776629999998	8631.604899999998
Transporters [BR:ko02000]	114152.59990000002	42327.97538999997	47913.62465000002	152402.19725	165360.16979999986	102847.35845999999	81481.24902000005	41010.56185000002	144097.47563999996	147800.34326	194357.67406999992	131641.42740000002
Tropane	726.21	199.383	680.4467	1330.3907	1110.8149999999996	520.8969999999999	2081.6689	31.1184	1991.2313000000001	2518.6348	939.72357	304.5048
Tryptophan metabolism [PATH:ko00380]	2296.7266	1456.1476	590.0781	1770.9590000000003	2199.6877999999997	687.7921	947.3834	146.4478	2628.865	2260.1001999999994	1815.7069	2790.5771
Tuberculosis [PATH:ko05152]	352.8841	74.6624	414.26009999999997	2594.3267000000005	2394.3535	2473.71656	2208.8612000000003	418.39623	3210.9045	4131.04522	3687.25532	9993.1006
Two-component system [BR:ko02022]	7312.850399999999	863.4590999999999	3246.0932	3935.2304000000004	13350.838700000002	12155.114000000001	5525.848600000001	244.01039999999998	3124.35757	7790.259980000001	10756.019279999999	3583.8541999999998
Two-component system [PATH:ko02020]	16907.2848	6576.008099999999	10058.713540000002	18695.96	20290.6424	28351.632100000003	20338.60059999999	5048.728800000001	18234.354169999995	27999.450979999983	31205.434750000004	30452.900999999994
Type I diabetes mellitus [PATH:ko04940]	105.946	74.6624	186.4896	399.7383	990.8548000000001	721.835	619.6087	239.0414	520.8918	453.03662	306.3963	730.0603000000002
Type I polyketide structures [PATH:ko01052]	0.0	0.0	0.0	24.9871	0.0	0.0	0.0	49.2714	193.02140000000003	21.9249	97.705	632.42
Type II diabetes mellitus [PATH:ko04930]	553.9390000000002	1003.0	185.9228	535.6091	700.6759999999998	219.0072	485.9776	160.634	562.9180000000001	370.3196	252.761	931.9077
Tyrosine metabolism [PATH:ko00350]	623.0617	1214.8691000000001	1831.0388	4621.237400000001	185.6943	647.7688	1195.8881000000001	509.7062	5022.636200000001	7045.639460000001	2181.7515	1185.3386
Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	1841.2976999999998	654.325	586.0294000000001	3552.9431000000004	1476.277	1470.9652	526.4063	2018.3121999999998	2429.7577	2788.8858	6510.1202	1881.3501
Unclassified viral proteins	762.904	147.3136	422.33334	509.27270000000004	1435.9007	1036.8083	1189.4948	0.0	758.0805	1086.0692	840.1619000000001	416.238
Valine	17554.6127	1581.033	5005.455	7692.754759999999	16208.3234	9001.107299999998	4627.5468	4816.611200000001	9308.330399999999	9483.614	9199.7871	13606.1571
Vancomycin resistance [PATH:ko01502]	5840.7282000000005	2298.2307	2230.4763000000003	2976.697	12697.935	2042.6197000000002	2826.3367	659.1926	5094.06073	5061.314	6857.3586	1930.9434999999999
Various types of N-glycan biosynthesis [PATH:ko00513]	444.9971	265.082	220.2102	117.3212	431.7951	3014.4519999999993	688.6320999999998	39.9495	102.583	156.8747	0.0	960.0824
Vibrio cholerae infection [PATH:ko05110]	470.4663	0.0	240.63400000000001	355.1037	148.954	0.0	69.5674	0.0	444.592	576.8818	186.241	0.0
Viral carcinogenesis [PATH:ko05203]	553.9390000000002	1003.0	185.9228	535.6091	700.6759999999998	219.0072	485.9776	160.634	562.9180000000001	370.3196	252.761	931.9077
Vitamin B6 metabolism [PATH:ko00750]	779.7527	429.0324	883.4361	717.8263000000001	1250.701	842.7697000000001	603.3587	300.6514	3346.2005	3540.1249	2232.7084999999997	1580.4964
Xylene degradation [PATH:ko00622]	135.029	0.0	18.4345	217.7731	304.633	4065.48	28.471	0.0	47.7345	197.6879	12.8503	0.0
Yersinia infection [PATH:ko05135]	0.0	0.0	0.0	111.722	0.0	0.0	0.0	0.0	0.0	149.292	0.0	0.0
Zeatin biosynthesis [PATH:ko00908]	0.0	0.0	0.0	103.302	151.79	460.1534	0.0	109.232	187.996	390.906	153.262	373.152
alpha-Linolenic acid metabolism [PATH:ko00592]	0.0	238.6985	53.5381	402.4824	0.0	28.3066	44.4054	0.0	924.5411	626.4575	0.0	0.0
beta-Alanine metabolism [PATH:ko00410]	2321.2701	160.3618	1215.1201	1507.6010999999999	2150.0963	359.08	218.83370000000002	76.7397	1542.8425	1766.4958000000004	521.6886999999999	2550.07
beta-Lactam resistance [PATH:ko01501]	4395.2219000000005	2802.8673000000003	3442.094568	11956.084099999998	4402.8098	8235.0438	6477.538000000001	1356.6169	13911.5306	12065.978699999998	12941.44648	5875.4652
