# Pathway	C1	C2	C3	C4	C5	C6	N1	N2	N3	N4	N5	N6
PWY-6936: seleno-amino acid biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000188976	0	0	0	0	0	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000239174	0	0
PWY-6936: seleno-amino acid biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000201344	0
PWY-6936: seleno-amino acid biosynthesis|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000226162	0
PWY-6936: seleno-amino acid biosynthesis|g__Veillonella.s__Veillonella_infantium	0	0	0	0	0	0	0	0	0	0	6.62305e-05	0
PWY-6936: seleno-amino acid biosynthesis|g__Veillonella.s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	5.05606e-05	0
PWY-6936: seleno-amino acid biosynthesis|unclassified	0	0	0	0	0	0	0.000155092	0	0	0.000119443	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)	0.000215814	0	0	0.000682418	0.000611037	0.000284337	0.000263039	0	0.000624552	0.000581246	0.000792717	6.5677e-05
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000314533	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000215814	0	0	0	0.000245658	0	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	7.84293e-05	0	0	0	0	0	0.000149972	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Haemophilus.s__Haemophilus_sputorum	0	0	0	0	0	0	0	0	0	3.10182e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000101024	0	0	0	0	8.28647e-05	5.40599e-05	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000221609	0	0	0	0	7.45609e-05	0.000169085	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Rothia.s__Rothia_mucilaginosa	0	0	0	0	0	0	0	0	0	0	0.000243089	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_australis	0	0	0	0	0	0	0	0	6.99121e-05	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_infantis	0	0	0	0	0	0	0	0	0.000111722	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_sp_A12	0	0	0	0	0	0	0	0	1.50882e-05	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Streptococcus.s__Streptococcus_sp_F0442	0	0	0	0	0	0	0	0	3.53612e-05	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|g__Veillonella.s__Veillonella_atypica	0	0	0	0	0	0.000227789	0	0	0	0	0	0
PWY-7111: pyruvate fermentation to isobutanol (engineered)|unclassified	0	0	0	0	0	0	0	0	0	0.000179975	0.000129	6.5677e-05
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0	0	0	0	0	0	0	0	0	0.000251591	0	0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	0	0	0	0	0	0	0	0	0	0	0.000348336	0
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000330604	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0	0	0	0	0	0	0	0	0	0.000536952	0.000608031	0
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000297826	0
PWY-7187: pyrimidine deoxyribonucleotides de novo biosynthesis II	0	0	0	0.000249807	0	0	0	0	0.00042073	0.000613865	0.000510628	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	0	0.000221974	0	0	0	0	0	0	0	0.000552165	0.000505269	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0.000110986	0.000310584	0
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation|unclassified	0	0	0	0	0	0	0	0	0	0.00012162	0	0
PWY-7198: pyrimidine deoxyribonucleotides de novo biosynthesis IV	0	0	0	0	0	0	0	0	0	0	0.000504	0
PWY-7199: pyrimidine deoxyribonucleosides salvage	0	0	0	0	0.000249442	0.00022346	0.000201241	0	0.000150726	0	0.000420227	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.00021666	0	0	0	0	0	0	0
PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00022346	0	0	0	0	0	0
PWY-7204: pyridoxal 5'-phosphate salvage II (plants)	0	0	0	0	0	0	0	0	0	0.000106515	0	0
PWY-7208: superpathway of pyrimidine nucleobases salvage	0	0	0	0.000273206	0	0.000252652	0	0	0	0.000265343	0.000469436	0.000112985
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Veillonella.s__Veillonella_infantium	0	0	0	0	0	0	0	0	0	0	3.19396e-05	0
PWY-7208: superpathway of pyrimidine nucleobases salvage|g__Veillonella.s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	0.000118038	0
PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0	0.000200047	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.000409445	0.000160497	0	0.00041051	0.000429299	0.000578328	0.000335738	0	0.000618019	0.000808526	0.000462618	0.0002493
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000180658	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000342371	0	0	0	0	0	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000264627	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000493129	0	0	0	0	0	0
PWY-7219: adenosine ribonucleotides de novo biosynthesis|unclassified	0	0	0	0.000305781	0	0	0.000242084	0	0.000193903	0.000239386	0.000180276	0.00022075
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	0.000463487	0.000245207	0	0.000240163	0.000482704	0.000800015	0	0	0.00074523	0.00065395	0.000769698	0.000220003
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Capnocytophaga.s__Capnocytophaga_leadbetteri	0	0	0	0	0.000189136	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000253049	0	0	0	0.000243739	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000265293	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000342212	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.76833e-05	0	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	7.2376e-05	0	0	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000351749	0	0	0	0	0	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_infantium	0	0	0	0	0	0	0	0	0	0	3.70908e-05	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	0.000115782	0
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II|unclassified	0.000168774	0	0	6.36176e-05	0	0	0	0	0.000196742	0.00023965	0.000240936	0.000115639
PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.000356842	0.000163312	0	0.000234381	0.000358495	0.000483479	0	0	0.000303677	0.000551018	0.000667092	0.000111108
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000334188	0	0	0	0.000219286	0	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000181492	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.0003799	0	0	0	0	0	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_infantium	0	0	0	0	0	0	0	0	0	0	2.00693e-05	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|g__Veillonella.s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	0.000128725	0
PWY-7221: guanosine ribonucleotides de novo biosynthesis|unclassified	0	0	0	0	0	0	0	0	0.000285655	0.000197197	0.000128469	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	0.000463487	0.000245207	0	0.000240163	0.000482704	0.000800015	0	0	0.00074523	0.00065395	0.000769698	0.000220003
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Capnocytophaga.s__Capnocytophaga_leadbetteri	0	0	0	0	0.000189136	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000253049	0	0	0	0.000243739	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000265293	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000342212	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_flavescens	0	0	0	6.76833e-05	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	7.2376e-05	0	0	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000351749	0	0	0	0	0	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_infantium	0	0	0	0	0	0	0	0	0	0	3.70908e-05	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|g__Veillonella.s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	0.000115782	0
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II|unclassified	0.000168774	0	0	6.36176e-05	0	0	0	0	0.000196742	0.00023965	0.000240936	0.000115639
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	0	0.000186773	0	0.00025047	0	0.000566035	0	0	0	0.000538377	0.000716755	0.000135
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000215537	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_infantium	0	0	0	0	0	0	0	0	0	0	2.45147e-05	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|g__Veillonella.s__Veillonella_rogosae	0	0	0	0	0	0	0	0	0	0	0.000127703	0
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0.000157023	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	0.000419429	0	0	0.000339752	0.000397812	0.000467	0	0	0.000593765	0.000731459	0.000489056	0.000242155
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000321277	0	0	0	0	0	0	0	0	0	0	0
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified	0	0	0	0	0	0	0	0	0	0.000235811	0	0.000157184
PWY-7234: inosine-5'-phosphate biosynthesis III	0	0	0	0	0	0	0	0	0.000530325	0.000269472	0.000476104	0
PWY-7237: myo-, chiro- and scillo-inositol degradation	0	0	0	0	0	0	0	0	0	0	0.000165558	0
PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0	0	0	0	0	0	0	0	0.000250393	0	0	0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)	0	0	0	0	0	0	0	0	0.000327875	0	0.000156577	0
PWY-7279: aerobic respiration II (cytochrome c) (yeast)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0.000244016	0	0	0
PWY-7282: 4-amino-2-methyl-5-phosphomethylpyrimidine biosynthesis (yeast)	0	0	0	0	0	0	0	0	0	0.000172955	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)	0	0	0	0	0	0.000511942	0	0	0	0.000447246	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000181525	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	9.8292e-05	0	0
PWY-7357: thiamin formation from pyrithiamine and oxythiamine (yeast)|unclassified	0	0	0	0	0	0	0	0	0	0.000111479	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.000264211	0	0	0.000208185	0.000350484	0	0	0	0.000367333	0.000320573	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000252839	0	0	0	0	0	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.74629e-05	0	0	0	0	0	6.33198e-05	0	0
PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)|g__Neisseria.s__Neisseria_subflava	0	0	0	8.5499e-05	0	0	0	0	0	7.7352e-05	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	0	0	0	0	0	0	0	0	0	0.000289712	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	0	6.89027e-05	0	0
PWY-7400: L-arginine biosynthesis IV (archaebacteria)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	0	8.48957e-05	0	0
PWY-7539: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	0	0	0	0.000192266	0.000252106	0.000222743	0	0	0	0.000117654	0	0
PWY-7663: gondoate biosynthesis (anaerobic)	0.000343329	0	0	0.000252278	0.000368241	0.000494646	0	0	0.000384073	0.000441385	0.00023483	0.000234654
PWY-7663: gondoate biosynthesis (anaerobic)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000349205	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.00022689	5.07545e-05
PWY-7663: gondoate biosynthesis (anaerobic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	7.26539e-05	0	0	0	0	0	7.20631e-05	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000108585	0	0	0	0	0	9.57777e-05	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00039916	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)	0	0	0	0.000259764	0.000289669	0	0	0	0	0.000307064	0	0.000179632
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.0002794	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.95215e-05	0	0	0	0	0	7.29016e-05	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|g__Neisseria.s__Neisseria_subflava	0	0	0	9.50069e-05	0	0	0	0	0	8.23499e-05	0	0
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	0	0	0	0	0	0	0	0	0	0.000478671	0.000399817	0
PWY0-1061: superpathway of L-alanine biosynthesis	0	0	0	0	0	0	0	0	0	0.000461707	0.000300118	0
PWY0-1061: superpathway of L-alanine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000192994	0
PWY0-1241: ADP-L-glycero-&beta;-D-manno-heptose biosynthesis	0	0	0	0	0.000147839	0	0	0	0	0.000159608	0.000195456	0
PWY0-1261: anhydromuropeptides recycling	0	0	0	0	0	0	0	0	0	0.000137045	0.000308806	0
PWY0-1296: purine ribonucleosides degradation	0	0	0	0	0	0	0.000494458	0	0.000370516	0.000224197	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II	0.000185491	0	0	0.00016904	0.000335001	0.00043239	0	0	0.000256304	0.000663645	0.000493495	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000290683	0	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000234487	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000231555	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	0	2.73803e-05	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000369476	0	0	0	0	0	0
PWY0-1319: CDP-diacylglycerol biosynthesis II|unclassified	0.000175449	0	0	0	0.00016693	0	0	0	0	0	0	0
PWY0-1479: tRNA processing	0	0	0	0	0	0	0	0	0.000292579	0.000255334	0.000302329	0
PWY0-1479: tRNA processing|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000198533	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)	0.000241266	0	0	0.00110117	0.000791275	0	0.000122744	0	0.000771414	0.00111731	0.000747613	0.000130412
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000683802	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000241266	0	0	0	0	0	0	0	0	0	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000229092	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000594707	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0.000376039	0	0	0	0	0.000217842	0.000334434	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000412418	0	0	0	0	0.000329628	0.000439668	0	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|g__Streptococcus.s__Streptococcus_mitis	0	0	0	0	0	0	0	0	0	0	0.000150784	0
PWY0-1586: peptidoglycan maturation (meso-diaminopimelate containing)|unclassified	0	0	0	0.000106024	0	0	9.90861e-05	0	0.00019179	0	0	0.000130412
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	0	0	0	0.000277856	0	0	0	0	0	0	0.000277847	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0	0	0	0	0	0	0	0	0	0.000585557	0.000567923	0
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000295451	0
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	0	0	0	0	0	0	0	0	0	0.000127739	0.000215549	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis	0	0	0	0.000292434	0.000272465	0	0	0	0	0.00028913	0.000218208	0.000172042
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000265331	0	0	0	0	0	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000213578	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	4.72691e-05	0	0	0	0	0	7.54522e-05	0	0
PWY0-862: (5Z)-dodec-5-enoate biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	9.10465e-05	0	0	0	0	0	7.72535e-05	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)	0.000218971	0	0	0	0.000338213	0.00028706	0	0	0.000201516	0.000586419	0.000534259	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000262772	0	0
PWY4FS-7: phosphatidylglycerol biosynthesis I (plastidic)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000241676	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)	0.000218971	0	0	0	0.000338213	0.00028706	0	0	0.000201516	0.000586419	0.000534259	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000262772	0	0
PWY4FS-8: phosphatidylglycerol biosynthesis II (non-plastidic)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000241676	0
PWY66-400: glycolysis VI (metazoan)	0	0	0	0.000195308	0.000380861	0	0	0	0	0	0.000209235	0
PWY66-422: D-galactose degradation V (Leloir pathway)	0.000228076	0	0	0	0.000353708	0	0	0	0	0.000140497	0.000361814	0
PWY66-422: D-galactose degradation V (Leloir pathway)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000228076	0	0	0	0	0	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)	0.000266562	0	0	0	0	0.000390498	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Fusobacterium.s__Fusobacterium_nucleatum	0.000215794	0	0	0	0	0	0	0	0	0	0	0
PYRIDNUCSYN-PWY: NAD biosynthesis I (from aspartate)|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.000333267	0	0	0	0	0	0
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	0	0	0	0	0	0	0	0	0	0.000196158	0.000158444	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)	0	0	0	0.000223331	0.000263399	0	0	0	0	0.000390177	0.000186732	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000174135	0
RIBOSYN2-PWY: flavin biosynthesis I (bacteria and plants)|g__Neisseria.s__Neisseria_subflava	0	0	0	0.000112193	0	0	0	0	0	8.72733e-05	0	0
SALVADEHYPOX-PWY: adenosine nucleotides degradation II	0	0	0	0	0	0	0	0	0.00033513	0	0.000154958	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I	0	0	0	0.000259454	0	0.00021258	0	0	0	0.000353735	0.000353858	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000216744	0	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000285731	0
SER-GLYSYN-PWY: superpathway of L-serine and glycine biosynthesis I|g__Neisseria.s__Neisseria_subflava	0	0	0	7.85073e-05	0	0	0	0	0	0	0	0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)	0	0	0	0	0	0	0	0	0.000202485	0	0	0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Neisseria.s__Neisseria_flavescens	0	0	0	0	0	0	0	0	4.66866e-05	0	0	0
SO4ASSIM-PWY: sulfate reduction I (assimilatory)|g__Neisseria.s__Neisseria_subflava	0	0	0	0	0	0	0	0	0.000126793	0	0	0
THISYNARA-PWY: superpathway of thiamin diphosphate biosynthesis III (eukaryotes)	0	0	0	0.000121432	0	0.000567268	0	0	0	0.000276479	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis	0	0	0	0.00021464	0.000317168	0.000427957	0	0	0.000238222	0.000355626	0.000368595	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Aggregatibacter.s__Aggregatibacter_segnis	0	0	0	0	0.000246699	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Haemophilus.s__Haemophilus_parainfluenzae	0	0	0	0	0	0	0	0	0	0	0.000316472	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Neisseria.s__Neisseria_flavescens	0	0	0	3.01897e-05	0	0	0	0	0	0	0	0
THRESYN-PWY: superpathway of L-threonine biosynthesis|g__Neisseria.s__Neisseria_subflava	0	0	0	8.72985e-05	0	0	0	0	0	0	0	0
TRNA-CHARGING-PWY: tRNA charging	0	0	0	0	0.00039586	0.000522268	0	0	0.000362629	0.000453891	0.000376382	0
TRNA-CHARGING-PWY: tRNA charging|g__Haemophilus.s__Haemophilus_parahaemolyticus	0	0	0	0	0	0	0	0	0	0.000117432	0	0
TRNA-CHARGING-PWY: tRNA charging|g__Prevotella.s__Prevotella_melaninogenica	0	0	0	0	0	0.00038127	0	0	0	0	0	0
TRPSYN-PWY: L-tryptophan biosynthesis	0	0	0	0.000264396	0	0	0	0	0	0.000311277	0.000299773	0
